transaction_id,amount_minor,amount_log,mcc,mcc_risk,hour_of_day,weekend,velocity_5m,device_trust,network_trust,impossible_travel,new_device,distance_km,is_fraud
tx_04664,4465,8.404248432400102,5311,0.4,0,0,0,1,-1,0,0,56.9,0
tx_04665,4793,8.475120414994329,5968,0.7,23,1,4,0,1,0,0,3.52,0
tx_04666,20768,9.941216769346136,5311,0.4,20,1,0,1,1,0,0,6.66,0
tx_04667,21591,9.980078154697841,4814,0.55,9,1,1,1,-1,0,0,4.63,0
tx_04668,1704,7.4413203897176174,5814,0.3,0,1,3,1,0,0,0,24.03,0
tx_04669,3744,8.22817689595132,5411,0.1,8,1,1,1,1,0,0,4.79,0
tx_04670,5242,8.564649132572534,4814,0.55,10,1,1,1,1,0,0,1.57,0
tx_04671,14390,9.574358290170174,5812,0.45,4,0,0,1,0,0,0,0.64,0
tx_04672,24127,10.091128270807683,4829,0.8,15,0,8,0,-1,0,0,22.48,0
tx_04673,106090,11.572052495367984,6011,0.85,23,1,1,1,-1,0,0,7.36,0
tx_04674,5233,8.562931083090092,5968,0.7,20,0,3,-1,1,0,0,6.25,0
tx_04675,5487,8.610319169405722,5411,0.1,20,1,4,0,1,0,0,31.49,0
tx_04676,14247,9.564371824969498,5691,0.35,19,1,1,1,1,0,0,5.93,0
tx_04677,4260,8.357259153499912,5691,0.35,1,1,4,1,0,0,0,0.84,0
tx_04678,7124,8.871365005136852,5812,0.45,13,0,4,0,1,0,0,1.1,0
tx_04679,5491,8.61104776688786,4121,0.2,13,0,9,1,1,0,0,10.26,0
tx_04680,675,6.516193076042964,5311,0.4,2,0,5,0,1,0,0,11.7,1
tx_04681,9157,9.12238309321704,4829,0.8,3,0,2,1,1,0,0,72.54,0
tx_04682,6849,8.83200393125627,5812,0.45,13,0,2,1,1,0,0,5.47,0
tx_04683,27251,10.21288219189356,4121,0.2,17,0,4,0,1,0,0,49.06,0
tx_04684,8188,9.010547069270189,5691,0.35,5,0,7,0,1,0,0,1.35,0
tx_04685,2473,7.813591552952433,5814,0.3,11,0,3,1,1,0,0,2.16,0
tx_04686,6374,8.760139370026627,7995,0.3,1,0,1,1,1,0,0,1.41,0
tx_04687,1117,7.0192966537150445,5311,0.4,2,0,3,1,1,0,0,6.87,0
tx_04688,2578,7.8551570058813445,4121,0.2,13,0,2,1,-1,0,1,22.55,0
tx_04689,14897,9.608982254736222,5814,0.3,13,1,12,0,1,0,0,4.32,0
tx_04690,6439,8.770283819098399,4121,0.2,18,1,3,1,1,0,0,1.72,0
tx_04691,19566,9.881599752778099,4121,0.2,21,0,2,1,1,0,0,11.39,0
tx_04692,1257,7.1372784372603855,7995,0.3,4,1,3,1,0,0,0,4.59,0
tx_04693,6469,8.774931387494947,6011,0.85,8,0,1,-1,1,0,0,11.64,0
tx_04694,5185,8.55371796609861,5812,0.45,20,1,3,1,1,0,0,4.81,0
tx_04695,20196,9.913289357508388,5968,0.7,1,0,0,1,1,0,0,4.79,0
tx_04696,15433,9.644328147017548,4814,0.55,19,0,9,0,1,0,0,61.06,0
tx_04697,14993,9.615405400063008,4814,0.55,22,1,7,0,1,0,0,1.52,0
tx_04698,35225,10.469539725292242,5311,0.4,2,0,1,1,1,0,0,8.83,0
tx_04699,5742,8.655737000864297,4121,0.2,3,1,3,1,1,0,0,12.7,0
tx_04700,28955,10.273532715413031,6011,0.85,16,0,1,-1,1,0,0,19.0,0
tx_04701,3020,8.013343181386672,4121,0.2,11,1,2,1,1,0,0,1.44,0
tx_04702,2917,7.978653729082731,5691,0.35,23,1,7,1,-1,0,0,8.57,0
tx_04703,16652,9.720345659358271,5968,0.7,13,1,1,1,1,1,1,4899.01,1
tx_04704,1950,7.576097340623111,5814,0.3,15,0,10,0,0,0,0,4.87,0
tx_04705,14035,9.549380736703105,4900,0.1,5,1,2,-1,-1,0,0,3.14,0
tx_04706,8968,9.101529466118004,5412,0.2,7,1,3,1,1,0,0,2.82,0
tx_04707,22549,10.023490344930824,5691,0.35,4,0,1,1,1,0,0,34.05,0
tx_04708,7698,8.94884572927805,5814,0.3,3,0,3,1,1,0,0,17.87,0
tx_04709,8591,9.058586816748646,5411,0.1,2,1,2,1,1,0,0,0.99,0
tx_04710,13213,9.48903215258983,4900,0.1,21,1,2,0,1,1,0,3668.77,0
tx_04711,4340,8.375860015299594,5968,0.7,1,0,3,1,1,1,1,4320.49,1
tx_04712,4164,8.334471554600944,6011,0.85,12,1,1,1,1,0,0,26.77,0
tx_04713,12783,9.455949668006056,5412,0.2,12,1,4,1,1,0,1,1.3,0
tx_04714,7922,8.977525200965243,4121,0.2,1,1,4,1,1,0,0,2.26,0
tx_04715,5532,8.618485442898109,5691,0.35,20,0,6,1,1,0,0,2.11,0
tx_04716,7529,8.92665032079394,6011,0.85,12,1,1,1,1,0,0,0.49,0
tx_04717,37049,10.520023630724232,7995,0.3,3,1,1,1,1,0,0,0.49,0
tx_04718,5347,8.584477938221834,5411,0.1,3,1,0,1,1,0,0,6.89,0
tx_04719,5202,8.556990661290303,4829,0.8,16,1,1,1,-1,0,1,2.06,0
tx_04720,1609,7.383989457978509,5712,0.25,14,1,2,1,1,0,0,6.62,0
tx_04721,7824,8.965079015408355,5968,0.7,9,0,0,1,0,0,0,0.73,0
tx_04722,15202,9.629248055780836,7995,0.3,9,0,7,1,-1,0,0,1.27,0
tx_04723,18026,9.799625913002037,4121,0.2,0,1,1,1,1,1,0,2382.98,0
tx_04724,9027,9.108086137937427,5311,0.4,0,0,6,0,1,0,0,0.83,0
tx_04725,20195,9.913239843978806,5412,0.2,12,0,1,1,0,0,0,3.45,0
tx_04726,16315,9.699901500437448,4814,0.55,8,1,0,1,1,0,0,3.39,0
tx_04727,23446,10.062497833920736,6011,0.85,6,0,3,1,1,0,1,3.06,0
tx_04728,20749,9.940301525658844,4814,0.55,9,1,0,1,1,0,0,0.95,0
tx_04729,36194,10.496676266727242,5812,0.45,14,1,1,1,1,0,0,20.22,0
tx_04730,6932,8.84404789894249,6011,0.85,7,0,2,1,0,0,0,1.15,0
tx_04731,2309,7.745002803515839,5812,0.45,8,1,3,1,1,0,0,3.98,0
tx_04732,15301,9.635738817791797,5814,0.3,6,0,3,1,1,0,0,4.01,0
tx_04733,17098,9.746775261248594,4900,0.1,15,1,2,1,1,0,0,5.11,0
tx_04734,36195,10.496703894471024,5968,0.7,1,0,0,1,1,0,0,0.93,0
tx_04735,27513,10.22245024502094,5411,0.1,22,0,2,1,1,0,0,6.82,0
tx_04736,51708,10.853387126584051,4121,0.2,13,1,1,1,-1,0,0,2.12,0
tx_04737,14677,9.594105053105007,5411,0.1,5,0,0,1,1,0,0,9.29,0
tx_04738,10123,9.222664121665014,5311,0.4,18,1,1,1,1,0,0,14.55,0
tx_04739,2185,7.689828668736484,5691,0.35,22,0,4,-1,1,0,0,5.21,0
tx_04740,10915,9.29798488182823,4900,0.1,1,0,5,0,1,0,1,2.48,0
tx_04741,4819,8.480529207044645,5412,0.2,4,1,1,1,0,0,0,33.67,0
tx_04742,9958,9.20623194393164,5411,0.1,3,0,2,-1,1,0,0,8.08,0
tx_04743,8578,9.057072635572965,5311,0.4,1,1,1,1,1,0,0,1.93,0
tx_04744,12750,9.453364978883542,5812,0.45,17,0,3,1,-1,0,1,1.25,0
tx_04745,7426,8.912877287669296,5311,0.4,4,0,3,-1,1,0,0,7.75,0
tx_04746,19800,9.893487720457795,5814,0.3,9,1,8,0,0,0,0,3.3,0
tx_04747,613,6.419994928147142,4900,0.1,19,0,4,1,-1,0,0,1.31,0
tx_04748,9756,9.18574025510795,6011,0.85,14,1,1,1,0,0,0,5.44,0
tx_04749,25528,10.147570339863993,5411,0.1,16,0,3,-1,1,0,0,1.09,0
tx_04750,48133,10.78174406709235,4121,0.2,2,1,2,1,1,0,0,5.44,0
tx_04751,16326,9.700575458126165,4829,0.8,23,0,1,1,1,0,0,6.79,0
tx_04752,40369,10.605842213846987,5968,0.7,1,1,0,1,1,0,0,1.77,0
tx_04753,9563,9.165761328578215,6011,0.85,17,0,0,-1,1,0,0,7.36,0
tx_04754,8167,9.007979359844501,4829,0.8,15,0,4,1,1,0,0,1.97,0
tx_04755,13469,9.50822026940441,5712,0.25,9,0,2,1,-1,0,0,4.7,0
tx_04756,8120,9.002208578282412,5712,0.25,20,0,2,1,1,0,1,0.75,0
tx_04757,3874,8.262300941787448,4814,0.55,21,0,4,1,1,0,0,5.41,0
tx_04758,4992,8.51579221050061,5412,0.2,1,0,3,1,1,0,0,17.48,0
tx_04759,2832,7.949091499830517,5812,0.45,22,0,0,1,1,1,0,4469.8,1
tx_04760,13455,9.507180382212729,7995,0.3,5,0,3,0,1,0,0,11.71,0
tx_04761,8234,9.016148642611741,5968,0.7,18,0,8,0,1,0,0,2.47,0
tx_04762,5784,8.663023639627777,4814,0.55,19,1,2,1,1,0,0,14.24,0
tx_04763,4754,8.46695197497949,4900,0.1,13,1,5,0,0,0,0,39.11,0
tx_04764,13160,9.485013189834323,5412,0.2,20,1,4,1,1,0,0,5.44,0
tx_04765,17096,9.74665828850311,4829,0.8,19,1,2,1,0,0,0,9.39,0
tx_04766,2783,7.931644021454311,5691,0.35,12,0,1,1,1,0,0,7.63,0
tx_04767,2397,7.7823903355874595,4121,0.2,4,0,0,1,1,0,0,15.56,0
tx_04768,20170,9.912001208301334,4814,0.55,10,1,3,1,1,0,0,3.75,0
tx_04769,2206,7.699389406256737,4121,0.2,21,0,2,1,1,0,0,10.93,0
tx_04770,13702,9.5253700659462,5311,0.4,4,0,1,1,1,0,0,2.11,0
tx_04771,37844,10.541254149743267,5814,0.3,23,1,0,1,1,0,0,18.88,0
tx_04772,37928,10.543471269980007,4829,0.8,4,1,2,1,0,0,0,1.38,0
tx_04773,16418,9.706194479812028,7995,0.3,15,0,1,1,1,0,0,2.81,0
tx_04774,15971,9.678592468183112,4900,0.1,15,1,0,-1,1,0,0,2.29,0
tx_04775,69181,11.144495992162893,4121,0.2,4,0,2,1,1,0,0,7.79,0
tx_04776,887,6.78897174299217,5311,0.4,11,0,4,-1,1,0,0,12.35,0
tx_04777,5240,8.564267598802166,5814,0.3,3,0,0,1,-1,0,0,9.34,1
tx_04778,18238,9.811317437563998,4814,0.55,8,0,5,1,1,0,0,2.61,0
tx_04779,5912,8.68490859582083,4814,0.55,23,0,0,1,1,0,0,28.48,0
tx_04780,26449,10.183011437286446,5968,0.7,1,0,4,0,1,0,0,20.02,0
tx_04781,7846,8.967886572127473,5712,0.25,20,1,0,-1,1,0,0,6.8,0
tx_04782,9231,9.13043098874788,5311,0.4,16,0,7,0,1,0,1,2.37,0
tx_04783,6274,8.744328763999984,5814,0.3,17,1,3,1,1,0,0,0.97,0
tx_04784,4958,8.508959386489133,5968,0.7,6,0,2,1,0,0,0,11.43,0
tx_04785,4844,8.485702524324866,5411,0.1,22,0,1,1,1,0,0,3.4,0
tx_04786,10538,9.262837940933936,5691,0.35,6,0,0,-1,1,0,0,15.55,0
tx_04787,3902,8.269500767180615,4121,0.2,12,0,3,1,1,0,0,16.98,0
tx_04788,20145,9.910761036502626,5311,0.4,0,1,1,1,1,0,0,2.91,0
tx_04789,15150,9.625821815359835,5712,0.25,21,1,3,1,1,0,0,5.02,0
tx_04790,23147,10.04966366269373,4829,0.8,16,1,2,0,-1,0,0,4.77,0
tx_04791,2787,7.933079771880415,7995,0.3,3,1,6,0,1,0,0,28.05,0
tx_04792,1621,7.3914152346753585,7995,0.3,15,1,1,1,1,0,0,3.18,0
tx_04793,8113,9.001346243766392,4900,0.1,4,1,0,1,1,0,0,10.79,0
tx_04794,127903,11.75903526151105,5411,0.1,10,1,1,1,1,0,0,5.38,0
tx_04795,27121,10.20810048564789,4829,0.8,12,1,0,1,1,0,0,31.61,0
tx_04796,4810,8.478660241699453,5691,0.35,22,0,1,-1,1,0,0,2.23,0
tx_04797,12191,9.408535277926427,4814,0.55,7,0,2,1,0,0,0,1.42,0
tx_04798,16259,9.696463383101802,5411,0.1,0,0,2,-1,1,0,0,0.52,0
tx_04799,2220,7.7057128238944275,5691,0.35,10,0,1,1,1,0,0,6.03,0
tx_04800,29921,10.306349274774178,5712,0.25,22,1,1,0,1,0,0,6.58,0
tx_04801,6947,8.846209127360996,5712,0.25,19,0,2,1,1,0,0,3.81,0
tx_04802,7473,8.91918561004543,4900,0.1,1,1,5,0,1,0,0,14.7,0
tx_04803,8331,9.027858802380862,5968,0.7,1,1,2,1,1,0,0,30.66,0
tx_04804,24161,10.092536430079509,5812,0.45,18,1,6,0,0,0,0,1.95,0
tx_04805,3975,8.288031567776464,5814,0.3,17,0,2,0,1,0,0,3.76,0
tx_04806,1609,7.383989457978509,5412,0.2,13,0,2,1,1,0,0,0.65,0
tx_04807,11070,9.312084355859467,6011,0.85,2,1,0,-1,1,0,0,5.31,0
tx_04808,1169,7.064759027791802,5411,0.1,6,1,1,1,1,0,0,2.3,0
tx_04809,6119,8.719317375506371,5968,0.7,20,1,2,1,1,0,0,2.95,0
tx_04810,25152,10.132732452708314,4829,0.8,3,1,2,1,1,0,0,4.11,0
tx_04811,14119,9.555347511047232,4900,0.1,4,1,1,1,1,0,0,8.8,0
tx_04812,21926,9.9954740331485,5691,0.35,10,1,5,0,-1,0,0,3.56,0
tx_04813,14684,9.59458184363272,5691,0.35,17,1,7,0,1,0,1,52.18,0
tx_04814,80418,11.295005745656221,5814,0.3,19,0,4,1,1,0,0,4.3,0
tx_04815,4658,8.446556111816797,5311,0.4,14,0,3,1,1,0,0,0.88,0
tx_04816,11889,9.383452989684827,6011,0.85,11,0,1,1,1,0,0,1.96,0
tx_04817,5372,8.589141690728821,5311,0.4,9,0,3,1,1,0,0,9.93,0
tx_04818,20214,9.91418018207487,5691,0.35,1,0,5,0,1,0,0,10.47,0
tx_04819,7682,8.946765374867635,7995,0.3,6,1,1,1,1,0,0,4.64,0
tx_04820,41692,10.638088527988433,5691,0.35,5,1,3,1,1,0,0,4.66,0
tx_04821,4919,8.501063809486354,5812,0.45,1,1,3,1,1,0,0,5.85,0
tx_04822,31006,10.341968264428457,6011,0.85,17,1,2,1,1,0,0,10.37,0
tx_04823,14309,9.568713872550497,7995,0.3,8,1,2,1,-1,0,1,4.47,0
tx_04824,7898,8.97449144816442,5412,0.2,12,0,0,1,1,0,0,1.03,0
tx_04825,13636,9.520541965857834,5411,0.1,4,1,1,1,1,0,0,1.98,0
tx_04826,10440,9.25349564229011,4829,0.8,14,0,3,-1,1,0,0,2.29,0
tx_04827,11422,9.343384145733948,5691,0.35,3,1,1,1,1,0,0,1.13,0
tx_04828,6692,8.808817483100642,6011,0.85,16,1,2,0,1,0,0,1.07,0
tx_04829,4182,8.338783971442199,5412,0.2,17,0,2,1,1,0,1,6.81,0
tx_04830,5925,8.68710472813351,5311,0.4,7,1,2,1,1,0,0,4.31,0
tx_04831,1646,7.4067107301776405,4814,0.55,5,0,2,1,1,0,0,10.35,0
tx_04832,18125,9.805102650614726,5411,0.1,18,0,2,1,1,0,0,36.74,0
tx_04833,2519,7.832014180505469,4900,0.1,5,1,5,0,1,0,0,11.35,0
tx_04834,6624,8.798605650854423,7995,0.3,4,1,4,0,1,0,0,10.16,0
tx_04835,15075,9.620859354387026,5691,0.35,8,1,2,1,1,0,0,0.77,0
tx_04836,18081,9.802672247297311,4814,0.55,23,0,0,1,1,0,0,9.06,0
tx_04837,1509,7.31986492980897,4121,0.2,11,1,0,1,-1,0,0,4.34,0
tx_04838,7465,8.91811465947453,5968,0.7,6,1,5,1,1,0,0,18.52,0
tx_04839,12606,9.44200749423127,7995,0.3,12,0,1,1,1,0,0,1.01,0
tx_04840,8558,9.05473863988161,5814,0.3,8,1,1,1,1,0,0,12.97,0
tx_04841,29203,10.282060965175976,4814,0.55,15,1,3,1,1,0,0,2.26,0
tx_04842,3731,8.224699561967235,4814,0.55,10,0,2,1,1,0,0,1.37,0
tx_04843,1163,7.059617628291383,4829,0.8,14,0,1,1,-1,0,0,52.1,0
tx_04844,17588,9.775028985632325,5814,0.3,10,1,2,1,1,0,0,5.0,0
tx_04845,4890,8.495152060539358,5814,0.3,11,0,2,1,0,0,0,4.0,0
tx_04846,1532,7.334981878871814,5968,0.7,10,1,3,0,0,0,0,2.41,0
tx_04847,7006,8.854664928370534,4814,0.55,9,0,0,1,1,0,0,3.13,0
tx_04848,26218,10.174239617765064,4829,0.8,23,0,2,1,1,0,0,2.83,0
tx_04849,2453,7.805474625270857,6011,0.85,6,1,2,1,1,0,0,3.41,0
tx_04850,74934,11.224376350079096,7995,0.3,19,1,0,1,0,0,0,3.84,0
tx_04851,3675,8.209580483475577,5814,0.3,17,0,2,1,0,0,0,3.37,0
tx_04852,8847,9.087946723762116,4814,0.55,12,1,2,1,1,0,0,1.26,0
tx_04853,2558,7.847371836159788,4121,0.2,7,0,0,1,1,0,0,4.65,0
tx_04854,8474,9.044875932248651,4121,0.2,11,1,8,0,1,0,0,6.29,0
tx_04855,7173,8.878218658092228,5812,0.45,20,0,1,0,1,0,0,11.56,0
tx_04856,1979,7.590852123688581,5968,0.7,4,1,3,1,1,0,0,16.79,0
tx_04857,119337,11.689715082095354,5712,0.25,14,0,3,1,1,0,0,3.09,0
tx_04858,5088,8.534836626588833,4900,0.1,18,0,0,-1,0,0,0,6.86,0
tx_04859,5092,8.535622326884605,5814,0.3,15,1,2,1,1,0,0,11.12,0
tx_04860,20450,9.925787060030896,4121,0.2,3,1,0,-1,1,0,0,2.34,0
tx_04861,45648,10.728736979978141,5968,0.7,12,1,1,1,1,0,0,5.9,0
tx_04862,23749,10.075337809462788,6011,0.85,4,1,3,-1,1,0,0,6.8,0
tx_04863,2602,7.864419904994565,5814,0.3,22,1,1,1,1,0,0,0.53,0
tx_04864,9980,9.208438564686587,6011,0.85,8,1,1,1,0,0,0,4.53,0
tx_04865,1364,7.21890970761906,5712,0.25,10,0,3,1,1,0,0,5.39,0
tx_04866,19183,9.861831877267296,5412,0.2,20,1,2,1,-1,0,0,2.0,0
tx_04867,1723,7.452402451223638,5311,0.4,10,0,0,1,1,0,0,14.02,0
tx_04868,3798,8.242493153187626,6011,0.85,4,1,1,1,1,0,1,36.96,0
tx_04869,8120,9.002208578282412,5812,0.45,21,0,1,1,1,0,0,7.03,0
tx_04870,12431,9.428029072607428,4829,0.8,15,1,4,-1,1,0,0,1.14,0
tx_04871,6357,8.757469141470748,7995,0.3,14,1,3,-1,1,0,0,3.61,0
tx_04872,34486,10.448337720413921,4121,0.2,1,1,3,0,1,0,0,1.58,0
tx_04873,16192,9.692334329073471,5712,0.25,10,1,5,-1,1,0,0,52.72,0
tx_04874,15028,9.617736946934095,4829,0.8,11,0,7,0,1,0,0,2.47,0
tx_04875,2533,7.837554360881084,5812,0.45,6,0,1,-1,1,0,0,5.78,0
tx_04876,40928,10.619594137230983,5411,0.1,13,1,2,1,0,0,0,17.48,0
tx_04877,3798,8.242493153187626,5412,0.2,5,1,0,1,1,0,0,1.72,0
tx_04878,42440,10.655870155127044,5812,0.45,11,0,5,0,0,0,0,1.98,0
tx_04879,55618,10.926280148482137,5814,0.3,19,0,0,1,1,0,0,20.45,0
tx_04880,13256,9.49228099379885,5411,0.1,17,0,1,1,1,0,0,19.69,0
tx_04881,21711,9.98562038207465,7995,0.3,6,1,3,1,1,0,0,1.49,0
tx_04882,435,6.077642243349034,5412,0.2,4,0,1,1,0,0,0,1.41,0
tx_04883,6768,8.820108644508608,4829,0.8,0,1,2,1,0,0,0,9.43,0
tx_04884,23207,10.05225232580124,4121,0.2,8,1,9,0,0,0,0,9.34,0
tx_04885,19603,9.883488906029438,4829,0.8,0,1,2,1,1,0,0,2.4,0
tx_04886,2557,7.846980982138788,5812,0.45,3,0,1,1,1,0,1,6.63,0
tx_04887,6162,8.726318950962243,5691,0.35,23,1,1,1,1,0,0,1.26,0
tx_04888,732,6.597145701886651,5311,0.4,20,0,0,1,1,0,1,8.8,0
tx_04889,12058,9.397566548103592,5412,0.2,13,0,0,1,1,1,0,4121.39,1
tx_04890,1361,7.216709486709457,5968,0.7,18,0,1,1,1,0,0,0.66,0
tx_04891,23840,10.079162066608289,5712,0.25,11,1,3,1,0,0,0,3.07,0
tx_04892,25053,10.128788774404137,4121,0.2,14,1,0,-1,1,0,0,3.25,0
tx_04893,5190,8.55468163582723,4121,0.2,22,0,1,1,1,0,0,10.12,0
tx_04894,13365,9.500469448071016,5412,0.2,1,1,2,-1,1,0,0,1.38,1
tx_04895,6627,8.799058378546453,5411,0.1,8,1,4,0,1,0,0,18.0,0
tx_04896,10249,9.235032984566555,5968,0.7,2,1,5,0,1,0,0,5.08,0
tx_04897,2739,7.9157131993821155,5712,0.25,19,0,5,0,1,0,0,16.75,0
tx_04898,14714,9.596622660667574,5814,0.3,19,0,0,1,1,0,0,0.92,0
tx_04899,1713,7.446585099157725,5712,0.25,17,0,3,1,1,0,0,6.64,0
tx_04900,1432,7.267525427828172,5311,0.4,14,0,1,1,1,0,0,5.86,0
tx_04901,7254,8.889446165318288,5812,0.45,11,1,2,1,1,0,0,6.1,0
tx_04902,6664,8.804625232612809,5712,0.25,0,0,1,1,1,0,0,7.25,0
tx_04903,10550,9.263975921142093,5814,0.3,18,0,1,1,1,0,0,6.65,0
tx_04904,4395,8.388450315523512,4829,0.8,21,0,3,0,1,0,0,0.33,0
tx_04905,48853,10.796591537434947,5712,0.25,23,0,2,1,1,0,1,35.26,0
tx_04906,9488,9.15788851197376,4900,0.1,8,0,2,1,1,0,0,2.25,0
tx_04907,10162,9.226508953137767,5968,0.7,4,0,3,1,1,0,0,2.42,0
tx_04908,9824,9.192685436737461,5968,0.7,15,0,1,1,1,0,0,5.3,0
tx_04909,21119,9.957975737820197,5712,0.25,0,1,1,1,1,0,0,8.74,0
tx_04910,14078,9.552439604462528,7995,0.3,1,1,6,0,1,0,0,1.01,0
tx_04911,12395,9.42512911890764,5691,0.35,19,1,0,1,-1,0,0,0.82,0
tx_04912,16389,9.704426671737876,4121,0.2,22,0,1,-1,-1,0,0,29.0,0
tx_04913,1439,7.272398392570047,5712,0.25,9,1,0,1,1,0,0,3.26,0
tx_04914,1492,7.30854279753919,5814,0.3,12,1,1,1,1,0,0,7.07,0
tx_04915,7577,8.933004591578547,4814,0.55,13,1,2,1,1,0,0,1.46,0
tx_04916,6751,8.817594036275793,4814,0.55,3,1,5,1,1,0,0,34.19,0
tx_04917,14129,9.556055475678573,4900,0.1,5,0,1,1,1,0,0,13.44,0
tx_04918,8301,9.024251728612985,5968,0.7,7,1,5,1,1,0,0,2.53,0
tx_04919,14157,9.558035114334135,5691,0.35,20,0,1,1,-1,0,0,31.15,0
tx_04920,2495,7.822444729489319,7995,0.3,10,0,3,1,1,0,0,11.01,0
tx_04921,8062,8.995040974685022,6011,0.85,17,0,0,1,1,0,0,13.11,0
tx_04922,2278,7.731492029245684,5691,0.35,4,0,1,-1,1,0,1,14.32,0
tx_04923,11763,9.372799299673886,5812,0.45,22,1,1,1,1,0,0,3.17,0
tx_04924,1368,7.221835825288449,5311,0.4,21,0,1,1,1,0,0,43.13,0
tx_04925,11340,9.33617975681533,4814,0.55,11,1,1,1,1,0,0,40.62,0
tx_04926,2018,7.610357618312838,5411,0.1,5,0,2,1,1,0,0,42.53,0
tx_04927,5658,8.641002477142523,5712,0.25,23,0,4,0,0,0,0,0.31,0
tx_04928,19060,9.855399641729074,4829,0.8,19,0,2,1,1,0,0,5.18,0
tx_04929,10109,9.221280312014517,4900,0.1,12,0,2,1,1,0,1,7.66,0
tx_04930,1706,7.442492722794441,4121,0.2,6,1,0,1,0,0,0,3.39,0
tx_04931,4300,8.366602832783736,5814,0.3,14,1,0,1,1,0,0,5.03,0
tx_04932,1956,7.579167967396076,6011,0.85,8,1,2,1,1,1,1,1343.79,1
tx_04933,1628,7.395721608602045,5968,0.7,16,1,4,1,-1,0,0,24.97,0
tx_04934,9108,9.11701821474481,5411,0.1,19,1,1,-1,1,0,0,21.17,0
tx_04935,13870,9.53755560876329,5712,0.25,11,1,0,1,1,0,0,7.55,0
tx_04936,12379,9.423837546238587,7995,0.3,1,0,2,1,1,0,0,8.45,0
tx_04937,14439,9.577757412446818,5712,0.25,13,0,1,1,0,0,0,5.15,0
tx_04938,8053,8.9939241414114,5311,0.4,20,1,2,1,1,0,0,55.5,0
tx_04939,6282,8.745602852402946,5311,0.4,5,0,1,1,1,0,0,7.85,0
tx_04940,2939,7.986164860332727,5814,0.3,23,1,1,-1,1,0,0,40.51,0
tx_04941,5362,8.587278798982926,5412,0.2,8,0,4,0,1,0,0,16.03,0
tx_04942,2321,7.7501841622578365,5968,0.7,16,0,1,1,1,0,0,10.14,0
tx_04943,3649,8.202482446576537,6011,0.85,16,0,6,0,1,0,0,0.81,0
tx_04944,8863,9.089753408987065,4121,0.2,4,1,9,0,1,0,0,21.91,0
tx_04945,7283,8.8934354408475,5814,0.3,0,1,2,1,1,0,0,0.63,0
tx_04946,149741,11.916669092180053,5411,0.1,22,0,2,-1,1,0,0,3.97,0
tx_04947,2268,7.727094484779841,5691,0.35,16,0,6,1,1,0,0,0.97,0
tx_04948,7232,8.886409166849282,4900,0.1,15,0,11,0,1,0,0,16.16,0
tx_04949,2106,7.653020413804189,5411,0.1,7,0,4,1,1,1,0,2841.06,0
tx_04950,5635,8.636929873018572,5311,0.4,2,1,0,1,1,0,0,10.97,0
tx_04951,5857,8.675563527387679,4121,0.2,6,1,7,0,1,0,0,0.4,0
tx_04952,18175,9.807857321520878,5814,0.3,13,1,0,1,1,0,0,14.66,0
tx_04953,5313,8.57810012631976,4829,0.8,16,1,2,-1,1,0,0,13.64,0
tx_04954,6791,8.823500727991183,5411,0.1,7,1,1,1,1,0,0,1.46,0
tx_04955,5412,8.596558746796978,4829,0.8,5,0,3,1,0,0,0,2.6,0
tx_04956,2152,7.674617497364363,4829,0.8,5,0,7,0,1,0,0,24.95,0
tx_04957,4384,8.385944904806284,5411,0.1,23,1,0,1,1,0,0,6.97,0
tx_04958,5667,8.64259160081057,6011,0.85,15,1,2,1,1,0,1,13.9,0
tx_04959,8737,9.075436609511382,7995,0.3,23,0,2,1,1,0,0,0.6,0
tx_04960,13852,9.536257094657879,5411,0.1,0,0,13,0,1,0,1,4.11,0
tx_04961,6518,8.782476268924539,5691,0.35,10,1,5,1,1,0,1,17.21,0
tx_04962,6410,8.765770543987257,7995,0.3,10,1,0,1,1,0,0,2.09,0
tx_04963,1588,7.370860166536716,4900,0.1,9,0,3,1,1,0,0,2.3,0
tx_04964,13601,9.517972119735584,7995,0.3,9,0,2,1,-1,0,0,4.95,0
tx_04965,4205,8.344267356262645,4814,0.55,1,1,4,0,1,0,0,2.0,0
tx_04966,16563,9.714986944665458,4900,0.1,0,0,3,1,1,0,0,27.72,0
tx_04967,28447,10.255833138313632,5311,0.4,18,0,2,1,-1,0,0,11.95,0
tx_04968,6813,8.826734598220911,4121,0.2,10,0,1,1,1,0,1,5.0,0
tx_04969,3081,8.033334015880062,5968,0.7,3,0,1,1,1,0,0,62.97,0
tx_04970,8017,8.989444293202451,5968,0.7,8,0,2,1,1,0,0,4.38,0
tx_04971,11344,9.336532397213942,5411,0.1,22,1,2,1,1,0,0,9.22,0
tx_04972,6036,8.705662478796427,5968,0.7,11,1,10,0,1,0,0,1.68,0
tx_04973,4766,8.469472455204826,5814,0.3,23,1,1,-1,0,0,0,4.83,0
tx_04974,13912,9.540578933841877,5968,0.7,3,0,1,1,1,0,0,11.67,0
tx_04975,13067,9.477921772720961,5968,0.7,2,0,7,0,1,0,0,11.21,0
tx_04976,5862,8.676416696964216,5712,0.25,13,0,1,1,-1,0,0,1.71,0
tx_04977,1692,7.4342573821331355,4814,0.55,16,0,4,1,1,0,0,1.06,0
